"Gene","c1.lymph","c1.wbc","c1.crp","c1.ulccol","c1.crohns","c1.MS","c1.RA","c1.SLE","c1.T1D","c1.AD","c1.PD","c1.ALS","c1.epilepsy","c1.stroke","c2.lymph","c2.wbc","c2.crp","c2.ulccol","c2.crohns","c2.MS","c2.RA","c2.SLE","c2.T1D","c2.AD","c2.PD","c2.ALS","c2.epilepsy","c2.stroke","c3.lymph","c3.wbc","c3.crp","c3.ulccol","c3.crohns","c3.MS","c3.RA","c3.SLE","c3.T1D","c3.AD","c3.PD","c3.ALS","c3.epilepsy","c3.stroke","c4.lymph","c4.wbc","c4.crp","c4.ulccol","c4.crohns","c4.MS","c4.RA","c4.SLE","c4.T1D","c4.AD","c4.PD","c4.ALS","c4.epilepsy","c4.stroke"
"SRSF1",NA,NA,NA,NA,NA,NA,NA,NA,2.26400331549437,NA,NA,NA,NA,NA,2.09470855554932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29135513891043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCEAL4",NA,NA,NA,NA,NA,NA,NA,NA,2.26845933225562,NA,NA,NA,NA,NA,2.92192470333521,2.2724553265355,NA,NA,NA,-2.18168322393757,NA,NA,NA,NA,NA,NA,NA,NA,2.15249230507005,2.54696571205633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12368380024978,2.43044646496369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM2",NA,NA,NA,NA,NA,NA,NA,NA,2.95668523386185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15594326550422,NA,NA,NA,NA,NA,2.12002138894256,2.24709213811635,NA,NA,2.4132061493199,-2.11126825409517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12464271819386,NA,NA,NA,NA
"TMX1",NA,NA,NA,NA,NA,NA,NA,NA,2.08120123091249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.05680970427427,NA,NA,3.81409079975968,NA,NA,NA,NA,NA,2.10332246263521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08923663994222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRIP12",NA,NA,NA,NA,NA,NA,NA,NA,2.50972496896788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18244646194646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSEN54",NA,NA,NA,NA,NA,NA,NA,NA,-2.0828351788792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11343119904838,2.15393813968529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23019184585397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UFL1",NA,NA,NA,NA,NA,NA,NA,NA,2.23954188588147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37398910983738,NA,NA,NA,NA,NA,NA,NA,2.21165471847813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59452876429741,NA,NA,NA,NA,NA
"VEZF1",NA,NA,NA,NA,NA,NA,NA,NA,2.11036158758837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23106225991454,NA,2.06431382962106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZBTB1",NA,NA,NA,NA,NA,NA,NA,NA,-2.05637102858547,NA,NA,NA,NA,-2.80348009085941,2.24973643504646,2.40884552822699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65291037766523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZC3H8",NA,NA,NA,NA,NA,NA,NA,NA,3.1969980436166,NA,NA,NA,NA,NA,NA,2.4969817780698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53672577030656,NA,NA,NA,NA,NA
"ZNF208",NA,NA,NA,NA,NA,NA,NA,NA,3.7227037000941,NA,NA,NA,NA,NA,2.37696677733688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.232125785475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF22",NA,NA,NA,NA,NA,NA,NA,NA,2.1170757669877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49630868745657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48330542131951,NA,NA,NA,2.13964356934554,NA,NA,NA,NA,NA
"ZNF320",NA,NA,NA,NA,NA,NA,NA,NA,2.48928072629826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02594320615764,2.32570879386035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF394",NA,NA,NA,NA,NA,NA,NA,NA,2.73107083957225,NA,NA,NA,NA,NA,NA,2.10741851011092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36626312877576,NA,NA,NA,NA,NA,NA,NA,2.12559004309172,NA,NA,NA,NA,NA,NA,2.98804431248546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF619",NA,NA,NA,NA,NA,NA,NA,NA,2.06763100946112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.15723295301735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85323288756089,NA,2.99987019590834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZSCAN12",NA,NA,NA,NA,NA,NA,NA,NA,2.0561070966498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84513379688056,2.54867137546664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08867891623546,NA,NA,NA,NA,NA
"ADPGK",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40248142947327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.66010224363879,NA,-2.48608248935254,NA,-2.53242962023491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC15",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26214045122511,NA,NA,2.66072249585146,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20986928479566,NA,NA,NA,NA,NA,2.14155337284222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARHGAP25",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37536955941808,NA,NA,NA,NA,2.40972230456503,2.08920229828695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95423327457492,2.26769773599741,NA,NA,NA,-2.08922830716422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41206140253034,NA,NA,NA,NA,NA
"BIN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12671703129372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16028950764748,2.43257385605571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43062388355089,NA,NA,NA,NA,NA,NA,2.22346742757323,NA,NA,NA,NA,NA
"CCDC163P",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25318127861954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2368946340328,NA,NA,NA,NA,NA,NA,NA,2.42946567205778,NA,2.26097713936405,NA,NA,NA,2.26136385785625,NA,NA,NA,NA,-2.45034269255169,NA,NA,NA,NA,NA,NA,NA,NA
"CD300LG",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61802116772031,-2.22596082118927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64560074404942,NA,NA,NA,NA,NA,2.66501018203047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDC5L",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27909743683938,NA,NA,NA,NA,2.10677224499953,2.20363262266652,NA,NA,NA,-2.50881553568437,NA,NA,2.39340995569491,NA,NA,NA,NA,NA,2.6723079672012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14902309038469,2.12523678037417,NA,NA,NA,NA,NA,NA,2.37514953728966,NA,NA,NA,NA,NA
"CHRNA7",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34191052744037,NA,NA,3.13180306541851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54941828020744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DBNL",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64692478514651,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08832952595228,NA,NA,NA,NA,NA,NA,NA,NA,3.24786280107728,NA,NA,NA,NA,-2.27402435393807,NA,NA,NA,NA,NA,NA,2.08561065182448,NA,NA,2.33239826638972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCTN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37244700202236,NA,NA,NA,NA,NA,2.15679311937348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23254986878817,2.44684968997749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46999019734738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DENND5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13337079369197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78959140592584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99219979531007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60193139478675,NA,NA,NA,NA,NA,2.358409160696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94306594743635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24134294589822,NA,NA,NA,NA,NA
"EXOSC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49843161602595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12960895777757,NA,NA,NA,NA,NA,NA,2.38206142439801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EXOSC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27389793357827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14343466480771
"FCRL6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44027957157114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59656965778238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FLJ41941",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11489467364209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23327545196313,NA,NA,2.44775876293509,-2.44627145647173,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39634407227577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOLGA8I",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07577609883242,NA,NA,NA,NA,NA,NA,NA,NA,-2.11987664339549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35549475591875,NA,NA,-2.60382675538535,NA,NA,2.09018096934496,NA,NA,2.45293246575485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GZMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07283729982042,NA,NA,NA,NA,2.47945764572306,2.46813834874765,NA,NA,NA,-2.48734360474359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33424252167737,NA,NA,NA,NA,2.2881301869411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HABP4",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10693389573156,NA,3.35843554535328,NA,NA,NA,NA,NA,NA,NA,-2.63151469657154,NA,NA,NA,-2.3747916116521,NA,NA,NA,NA,NA,NA,-2.21453880198433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55484882865638,NA,NA
"HADHB",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1760357988613,NA,NA,NA,NA,NA,NA,NA,NA,2.10121317303741,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93341911990324,NA,NA,NA,NA,-2.66595374743761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HDAC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20507822257448,NA,NA,2.20442006190265,NA,NA,2.31942128382286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06317013223963,2.14913192711436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HEATR5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75023096911237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19173207661336,NA,NA,NA,-3.52352877226715,NA,2.80189831235674,2.64524686036935,NA,NA,2.89498819725723,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18542751732154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITPRIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14636040087212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97031589519268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF21A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33044497339397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20142296088631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0904081149728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08114528074305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18938326338025,3.69016023396769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLHL20",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.41801096091845,NA,NA,NA,NA,3.42750747130312,2.23982811331036,NA,NA,NA,-2.22699400637589,2.21344168408675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30052535667034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LMBRD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71751843939015,NA,NA,NA,NA,NA,2.26485359914832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38366268462138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC286186",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08468688619435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3845745391573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRRC57",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13586215740437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88814920899575,NA,NA,NA,NA,NA,4.22236862439786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAGI2_AS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52572504534838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64533094360327,NA,-2.61542046630971
"MED30",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40608054504388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEGF8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60973112322539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MPHOSPH6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10319810226804,NA,NA,3.0254363711253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07295987444413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.94940261905826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12960834437268,NA,NA,NA,NA,2.42638437102107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1270949873874,2.15077547858371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARD6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10874056159722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2706092151434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PHF21A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20785527574354,NA,NA,NA,NA,NA,2.76461461008371,NA,NA,NA,-2.07691974402842,NA,NA,NA,NA,NA,NA,NA,NA,2.07613303993233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29560825279282,NA,NA,NA,NA,NA,NA,NA,NA
"PNKD",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13395519662813,NA,NA,NA,NA,2.13694037612652,NA,NA,NA,NA,-2.4703923366777,NA,NA,NA,NA,NA,NA,NA,NA,3.27022995250999,NA,NA,NA,NA,NA,NA,NA,2.16291001370448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.30426700665142,NA,NA,NA,NA,NA,NA,NA,-2.26131734454965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37838620804593,-2.09764653225082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRRT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56425370565881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41043663919767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.59964334578778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19008965673818,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PWP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07133303845628,NA,NA,NA,NA,NA,2.26418687803445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11084225883915,NA,NA,NA,NA,NA,NA,2.15128220482844,NA,NA,NA,NA,NA,3.05595470249903,NA,NA,NA,NA,NA
"RAB2A",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.17135091222707,-2.14832046264935,2.17441912884583,NA,NA,2.79115637122842,2.07268545196029,NA,NA,NA,-2.21776193668305,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48201372201825,NA,NA,NA,NA,NA,NA,NA,2.61052081927476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCBTB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07601692586013,NA,NA,NA,NA,3.33125949003022,2.40011204357473,NA,NA,NA,-2.24823064634845,NA,NA,3.27463942541246,NA,NA,NA,NA,NA,NA,NA,NA,2.99565078303362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNFT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32641626951611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12671219088482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33698728644591,NA,NA,NA,NA,NA,NA,NA
"RNPC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08829247153153,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24476161134888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62334024756124,NA,NA,NA,NA,NA,2.3882844356195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18900187775902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SECISBP2L",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08610911643161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32305219681206,NA,NA,NA,NA,2.57803472484814,2.14678130822022,NA,NA,NA,-3.48141970200781,NA,NA,NA,NA,NA,NA,NA,NA,3.97466840525543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33205022770864,NA,2.33630563256493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETD1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10453750620792,NA,NA,NA,NA,3.52842242278123,2.71723700823065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SH2B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18877787874987,NA,NA,NA,-2.3036921157563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91380476418366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39320185912833,2.17637721014335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07270434369223,NA
"SHPK",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2090221791523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54253342354723,NA
"SLC16A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12680850552066,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11883812434462,NA,NA,2.21754614540181,NA,-2.3344531474526,NA,NA,NA,NA,2.12838860057743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58231067778661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
